cs|Paramount Group Inc. Common Stock
cs|Progress Acquisition Corp. Class A Common Stock
ut|Progress Acquisition Corp. Units
wt|Progress Acquisition Corp. Warrant
cs|PGT Innovations Inc.
cs|Principal Real Estate Income Fund Common Shares of Beneficial Interest
cs|Parker-Hannifin Corporation Common Stock
ad|Pharming Group N.V. ADS each representing 10 ordinary shares
cs|PhaseBio Pharmaceuticals Inc. Common Stock
cs|Phathom Pharmaceuticals Inc. Common Stock
cs|Puhui Wealth Investment Management Co. Ltd. Ordinary Shares
cs|Pioneer Floating Rate Fund Inc.
ad|Koninklijke Philips N.V. NY Registry Shares
ad|PLDT Inc. Sponsored ADR
cs|Population Health Investment Co. Inc. Class A Ordinary Share
ut|Population Health Investment Co. Inc. Unit
wt|Population Health Investment Co. Inc. Warrant
cs|Phio Pharmaceuticals Corp. Common Stock
wt|Phio Pharmaceuticals Corp. Warrants expiring 12/21/2021
cs|Pimco High Income Fund Pimco High Income Fund
cs|PulteGroup Inc. Common Stock
cs|Phreesia Inc. Common Stock
cs|Pioneer High Income Fund Inc.
cs|Phunware Inc. Common Stock
wt|Phunware Inc. Warrants
cs|Pharvaris N.V. Ordinary Shares
cs|PHX Minerals Inc. Common Stock
cs|Impinj Inc. Common Stock
cs|Prime Impact Acquisition I Class A Ordinary Shares
cs|Pivotal Investment Corporation III Class A Common Stock
cs|Polaris Inc. Common Stock
cs|Putnam Master Intermediate Income Trust Common Stock
cs|Premier Inc. Class A Common Stock
cs|Alpine Income Property Trust Inc. Common Stock
cs|Ping Identity Holding Corp. Common Stock
cs|Pinterest Inc. Class A Common Stock
cs|Pine Island Acquisition Corp. Class A Common Stock
cs|Piper Sandler Companies Common Stock
cs|Pieris Pharmaceuticals Inc. Common Stock
cs|ShiftPixy Inc. Common Stock
cs|PJT Partners Inc. Class A Common Stock
cs|Park Hotels & Resorts Inc. Common Stock 
cs|Parke Bancorp Inc. Common Stock
cs|Park Aerospace Corp. Common Stock
cs|Packaging Corporation of America Common Stock
cs|PerkinElmer Inc. Common Stock
cs|Pimco Income Opportunity Fund Common Shares of Beneficial Interest
cs|Park-Ohio Holdings Corp. Common Stock
ad|POSCO Common Stock
cs|Photronics Inc. Common Stock
cs|Anaplan Inc. Common Stock
cs|Dave & Buster's Entertainment Inc. Common Stock
cs|Plumas Bancorp
cs|PLBY Group Inc. Common Stock
cs|Children's Place Inc. (The) Common Stock
cs|Prologis Inc. Common Stock
cs|China Xiangtai Food Co. Ltd. Ordinary Shares
cs|Piedmont Lithium Inc. Common Stock
cs|Plum Acquisition Corp. I Class A Ordinary Share
wt|Plum Acquisition Corp. I Warrant
cs|Palomar Holdings Inc. Common stock
cs|Planet Fitness Inc. Common Stock
cs|Douglas Dynamics Inc. Common Stock
cs|Preformed Line Products Company Common Stock
cs|Pliant Therapeutics Inc. Common Stock
cs|Pulse Biosciences Inc Common Stock (DE)
cs|Playtika Holding Corp. Common Stock
cs|Palantir Technologies Inc. Class A Common Stock
cs|Plug Power Inc. Common Stock
cs|ePlus inc. Common Stock
cs|PLx Pharma Inc. Common Stock
cs|Plexus Corp. Common Stock
cs|Playa Hotels & Resorts N.V. Ordinary Shares
cs|Plymouth Industrial REIT Inc. Common Stock
cs|Philip Morris International Inc Common Stock
cs|Pacific Mercantile Bancorp Common Stock
cs|PharmaCyte  Biotech Inc. Common Stock
cs|Psychemedics Corporation
cs|Pingtan Marine Enterprise Ltd.
cs|PIMCO Municipal Income Fund Common Stock
cs|Priveterra Acquisition Corp. Class A Common Stock
ut|Priveterra Acquisition Corp. Units
wt|Priveterra Acquisition Corp. Warrant
cs|Pimco Municipal Income Fund II Common Shares of Beneficial Interest
cs|Putnam Managed Municipal Income Trust Common Stock
cs|Putnam Municipal Opportunities Trust Common Stock
cs|PennyMac Mortgage Investment Trust Common Shares of Beneficial Interest
ps|PennyMac Mortgage Investment Trust 8.125% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Shares of Beneficial Interest
ps|PennyMac Mortgage Investment Trust 8.00% Series B Fixed-to-Floating Rate Cumulative Redeemable Preferred Shares of Beneficial Interest
ps|PennyMac Mortgage Investment Trust 6.75% Series C Cumulative Redeemable Preferred Shares of Beneficial Interest
cs|CPI Card Group Inc. Common Stock
cs|PMV Consumer Acquisition Corp. Class A Common Stock
cs|PMV Pharmaceuticals Inc. Common Stock
cs|PIMCO Municipal Income Fund III Common Shares of Beneficial Interest
cs|Patriot National Bancorp Inc. Common Stock
cs|PNC Financial Services Group Inc. (The) Common Stock
ps|PNC Financial Services Group Inc. (The) Depositary Shares Representing 1/4000th Perpetual Preferred Series P
cs|PIMCO New York Municipal Income Fund Common Stock
cs|Pinnacle Financial Partners Inc. Common Stock
ps|Pinnacle Financial Partners Inc. Depositary shares of Pinnacle Financial Partners Inc. each representing a 1/40th Interest in a share of its 6.75% Fixed-Rate Non-Cumulative Perpetual Preferred Stock Series B
cs|Pimco New York Municipal Income Fund II Common Shares of Beneficial Interest
cs|PNM Resources Inc. (Holding Co.) Common Stock
cs|PennantPark Investment Corporation Common Stock
ps|PennantPark Investment Corporation 5.50% Notes Due 2024
cs|Pentair plc. Ordinary Share
cs|PrimeEnergy Resources Corporation Common Stock
cs|POINT Biopharma Global Inc. Common Stock
cs|The Pennant Group Inc. Common Stock 
cs|Pontem Corporation Class A Ordinary Shares
cs|Pinnacle West Capital Corporation Common Stock
cs|Predictive Oncology Inc. Common Stock
cs|Insulet Corporation Common Stock
cs|Polar Power Inc. Common Stock
cs|Plantronics Inc. Common Stock
cs|Angel Pond Holdings Corporation Class A Ordinary Shares
ut|Pono Capital Corp Unit
cs|Pool Corporation Common Stock
cs|Portland General Electric Co Common Stock
cs|Poshmark Inc. Class A Common Stock
cs|Post Holdings Inc. Common Stock
cs|Powered Brands Class A Ordinary Shares
cs|Power Integrations Inc. Common Stock
cs|Powell Industries Inc. Common Stock
ut|Powered Brands Units
wt|Powered Brands Warrants
cs|AMMO Inc. Common Stock
ps|AMMO Inc. 8.75% Series A Cumulative Redeemable Perpetual Preferred Stock
cs|Pacific Premier Bancorp Inc
ad|Purple Biotech Ltd. American Depositary Shares
cs|Pilgrim's Pride Corporation Common Stock
cs|PPD Inc. Common Stock
cs|PPG Industries Inc. Common Stock
cs|Poema Global Holdings Corp. Class A Ordinary Share
ut|Poema Global Holdings Corp. Unit
wt|Poema Global Holdings Corp. Warrant
ut|PHP Ventures Acquisition Corp. Units
cs|Perma-Pipe International Holdings Inc. Common Stock
cs|PPL Corporation Common Stock
cs|Pioneer Power Solutions Inc. Common Stock
cs|Putnam Premier Income Trust Common Stock
cs|Perpetua Resources Corp. Common Shares
cs|ProAssurance Corporation Common Stock
cs|PRA Group Inc. Common Stock
cs|Praxis Precision Medicines Inc. Common Stock
cs|Porch Group Inc. Common Stock
cs|Perdoceo Education Corporation Common Stock
ps|PartnerRe Ltd. 4.875% Fixed Rate Non-Cumulative Redeemable Preferred Shares Series J
cs|Perficient Inc. Common Stock
cs|PainReform Ltd. Ordinary Shares
cs|PROG Holdings Inc. Common Stock
cs|Perrigo Company plc Ordinary Shares
cs|Progress Software Corporation Common Stock (DE)
cs|Primerica Inc. Common Stock
ps|Priority Income Fund Inc. 7.00% Series D Term Preferred Stock due 2029
ps|Priority Income Fund Inc. 6.375% Series E Preferred Stock Due 2024
ps|Priority Income Fund Inc. 6.625% Series F Term Preferred Stock due 2027
ps|Priority Income Fund Inc. 6.25% Series G Preferred Stock Due 2026
ps|Priority Income Fund Inc. 6.00% Series H Term Preferred Stock due 2026
ps|Priority Income Fund Inc. 6.125% Series I Term Preferred Stock due 2028
ps|Priority Income Fund Inc. 6.000% Series J Term Preferred Stock due 2028
cs|Primoris Services Corporation Common Stock
cs|Proto Labs Inc. Common stock
cs|Prelude Therapeutics Incorporated Common Stock
cs|Primo Water Corporation Common Stock
cs|PROS Holdings Inc. Common Stock
cs|Profound Medical Corp. Common Stock
cs|Progenity Inc. Common Stock
cs|Provident Financial Holdings Inc. Common Stock
cs|CC Neuberger Principal Holdings II Class A Ordinary Shares
cs|CC Neuberger Principal Holdings III Class A Ordinary Shares
cs|ProPhase Labs Inc. Common Stock (DE)
cs|Purple Innovation Inc. Common Stock
cs|Precipio Inc.  Common Stock
cs|ProQR Therapeutics N.V. Ordinary Shares
ps|Prudential Financial Inc. 5.625% Junior Subordinated Notes due 2058
cs|Prospector Capital Corp. Class A Ordinary Shares
ut|Prospector Capital Corp. Unit
wt|Prospector Capital Corp. Warrants
ut|PermRock Royalty Trust Trust Units
cs|Prothena Corporation plc Ordinary Shares
ad|PureTech Health plc American Depositary Shares
cs|Portage Biotech Inc. Common Stock
cs|Priority Technology Holdings Inc. Common Stock
cs|Paratek Pharmaceuticals Inc. Common Stock
cs|CarParts.com Inc. Common Stock
cs|Party City Holdco Inc. Common Stock
cs|Prudential Financial Inc. Common Stock
cs|Privia Health Group Inc. Common Stock
cs|Provention Bio Inc. Common Stock
cs|Public Storage Common Stock
ps|Public Storage Depositary Shares Each Representing 1/1000 of a 4.90% Cumulative Preferred Share of Beneficial Interest Series E
ps|Public Storage Depositary Shares Each Representing 1/1000 of a 5.15% Cumulative Preferred Share of Beneficial Interest Series F par value $0.01 per share
ps|Public Storage Depositary Shares Each Representing 1/1000 of a 5.05% Cumulative Preferred Share of Beneficial Interest Series G
ps|Public Storage Depositary Shares Each Representing 1/1000 of a  5.60% Cumulative Preferred  Share of Beneficial Interest Series H
ps|Public Storage Depositary Shares Each Representing 1/1000 of a 4.875% Cumulative Preferred Share of Beneficial Interest Series I par value $0.01 per share
ps|Public Storage Depositary Shares Each Representing 1/1000 of a 4.700% Cumulative Preferred Share of Beneficial Interest Series J par value $0.01 per share
ps|Public Storage Depositary Shares Each Representing 1/1000 of a 4.75% Cumulative Preferred Share of Beneficial Interest Series K
ps|Public Storage Depositary Shares Each Representing 1/1000 of a 4.625% Cumulative Preferred Share of Beneficial Interest Series L par value $0.01 per share
ps|Public Storage Depositary Shares Each Representing 1/1000 of a 4.125% Cumulative Preferred Share of Beneficial Interest Series M
ps|Public Storage Depositary Shares Each Representing 1/1000 of a 3.875% Cumulative Preferred Share of Beneficial Interest Series N
ps|Public Storage Depositary Shares Each Representing 1/1000 of a 3.900% Cumulative Preferred Share of Beneficial Interest Series O
ps|Public Storage Depositary Shares Each Representing 1/1000 of a 4.000% Cumulative Preferred Share of Bene cial Interest Series P
ps|Public Storage Depositary Shares Each Representing 1/1000 of a 3.950% Cumulative Preferred Share of Beneficial Interest Series Q par value $0.01 per share
cs|Property Solutions Acquisition Corporation II Class A Common Stock
ut|Property Solutions Acquisition Corporation II Units
wt|Property Solutions Acquisition Corporation II Warrant
cs|PS Business Parks Inc. (MD) Common Stock
ps|PS Business Parks Inc. Depositary Shares Each Representing 1/1000 of a Share of 5.20% Cumulative Preferred Stock Series W
ps|PS Business Parks Inc. Depositary Shares Each Representing 1/1000 of a Share of 5.25% Cumulative Preferred Stock Series X
ps|PS Business Parks Inc. 5.20% Cumulative Preferred Stock Series Y
ps|PS Business Parks Inc. Depositary Shares Each Representing 1/1000 of a Share of 4.875% Cumulative Preferred Stock Series Z  par value $0.01 per share
cs|Prospect Capital Corporation Common Stock
ps|Prospect Capital Corporation 5.35% Series A Fixed Rate Cumulative Perpetual Preferred Stock
cs|Cohen & Steers Select Preferred and Income Fund Inc. Common Stock
cs|Paysafe Limited Common Shares
cs|Performance Shipping Inc. Common Shares
cs|PriceSmart Inc. Common Stock
cs|Parsons Corporation Common Stock
cs|Personalis Inc. Common Stock
ad|Pearson Plc Common Stock
cs|Post Holdings Partnering Corporation Series A Common Stock
cs|Pure Storage Inc. Class A Common Stock
cs|Pershing Square Tontine Holdings Ltd. Class A Common Stock
cs|Pluristem Therapeutics Inc. Common Stock
cs|Postal Realty Trust Inc. Class A Common Stock
cs|PLUS THERAPEUTICS Inc. Common Stock 
cs|Poseida Therapeutics Inc. Common Stock
cs|Phillips 66 Common Stock
ut|Phillips 66 Partners LP Common Units representing limited partner interest in the Partnership
ad|Pintec Technology Holdings Limited American Depositary Shares
cs|Cohen & Steers Tax-Advantaged Preferred Securities and Income Fund Common Shares of Beneficial Interest
cs|PTC Inc. Common Stock
cs|PTC Therapeutics Inc. Common Stock
cs|PolarityTE Inc. Common Stock
cs|Patterson-UTI Energy Inc. Common Stock
cs|Protagonist Therapeutics Inc. Common Stock
cs|PropTech Investment Corporation II Class A Common Stock
ut|PropTech Investment Corporation II Unit
wt|PropTech Investment Corporation II Warrant
cs|Protagenic Therapeutics Inc. Common Stock
wt|Protagenic Therapeutics Inc. Warrant
cs|Portman Ridge Finance Corporation Common Stock
ad|Partner Communications Company Ltd. American Depositary Shares
cs|Pine Technology Acquisition Corp. Class A Common Stock
wt|Pine Technology Acquisition Corp. Warrant
cs|Peloton Interactive Inc. Class A Common Stock
cs|Petros Pharmaceuticals Inc. Common Stock
ad|PetroChina Company Limited Common Stock
cs|Proterra Inc. Common Stock
wt|Proterra Inc. Warrant
cs|Partners Bancorp Common Stock
cs|P.A.M. Transportation Services Inc. Common Stock
cs|Pactiv Evergreen Inc. Common stock
cs|Pimco Corporate & Income Opportunity Fund
cs|PubMatic Inc. Class A Common Stock
cs|Goal Acquisitions Corp. Common Stock
ut|Goal Acquisitions Corp. Unit
wt|Goal Acquisitions Corp. Warrant
ad|Prudential Public Limited Company Common Stock
ps|Prudential Public Limited Company 6.75% Perpetual Subordinated Captial Security
struct|Prudential Public Limited Company 6.50% Perpetual Subordinated Capital Securities Exchangeable at the Issuer's Option Into Non-Cumulative Dollar Denominated Preference Shares
cs|Pulmatrix Inc. Common Stock
cs|ProPetro Holding Corp. Common Stock
ad|Puyi Inc. American Depository Shares
cs|Primavera Capital Acquisition Corporation Class A Ordinary Shares
cs|Penn Virginia Corporation Common Stock
cs|Provident Bancorp Inc. (MD) Common Stock
cs|Pretium Resources Inc. Ordinary Shares (Canada)
cs|PVH Corp. Common Stock
ut|Permianville Royalty Trust Trust Units 
cs|PowerFleet Inc. Common Stock
cs|Penns Woods Bancorp Inc. Common Stock
cs|Perella Weinberg Partners Class A Common Stock
wt|Perella Weinberg Partners Warrant
cs|Quanta Services Inc. Common Stock
cs|PowerSchool Holdings Inc. Class A Common Stock
cs|Pioneer Natural Resources Company Common Stock
cs|Pixelworks Inc.  Common Stock
cs|Pyxis Tankers Inc. Common Stock
ps|Pyxis Tankers Inc. 7.75% Series A Cumulative Convertible Preferred Shares
wt|Pyxis Tankers Inc. Warrant
cs|Paycor HCM Inc. Common Stock
cs|PIMCO New York Municipal Income Fund III Common Shares of Beneficial Interest
cs|PolyPid Ltd. Ordinary Shares
cs|PayPal Holdings Inc. Common Stock
cs|PyroGenesis Canada Inc. Common Shares
struct|Merrill Lynch Depositor Inc PPlus Tr Ser RRD-1 Tr Ctf Cl A
cs|PIMCO California Municipal Income Fund III Common Shares of Beneficial Interest
cs|Pzena Investment Management Inc Class A Common Stock
cs|Papa John's International Inc. Common Stock
cs|QAD Inc. Class A Common Stock
cs|QAD Inc. Class B Common Stock
cs|QUALCOMM Incorporated Common Stock
cs|QCR Holdings Inc. Common Stock
ad|Qudian Inc. American Depositary Shares each representing one Class A Ordinary Share
cs|Quidel Corporation Common Stock
cs|Qell Acquisition Corp. Class A Ordinary Shares
ut|Qell Acquisition Corp. Unit
wt|Qell Acquisition Corp. Warrant
ad|360 DigiTech Inc. American Depositary Shares
cs|Quantum FinTech Acquisition Corporation Common Stock
cs|Qiagen N.V. Common Shares 
ad|Quhuo Limited American Depository Shares
cs|Quipt Home Medical Corp. Common Shares
ad|QIWI plc American Depositary Shares
ad|Q&K International Group Limited American Depositary Shares
cs|Qualigen Therapeutics Inc. Common Stock
cs|Qilian International Holding Group Ltd. Ordinary Shares
cs|Qualys Inc. Common Stock
cs|Quantum Corporation Common Stock
cs|QuinStreet Inc. Common Stock
cs|Nuveen NASDAQ 100 Dynamic Overwrite Fund Shares of Beneficial Interest
cs|Quest Resource Holding Corporation Common Stock
cs|Qurate Retail Inc. Series A Common Stock 
cs|Qurate Retail Inc. Series B Common Stock 
ps|Qurate Retail Inc. 8.0% Fixed Rate Cumulative Redeemable Preferred Stock
cs|Qorvo Inc. Common Stock
cs|QuantumScape Corporation Class A Common Stock
cs|Quantum-Si Incorporated Class A Common Stock
wt|Quantum-Si Incorporated Warrant
cs|Restaurant Brands International Inc. Common Shares
cs|Quotient Limited Ordinary Shares
cs|Quanterix Corporation Common Stock
ad|Qutoutiao Inc. American Depositary Shares
cs|Q2 Holdings Inc. Common Stock
cs|Quad Graphics Inc Class A Common Stock
cs|Quantum Computing Inc. Common Stock
cs|QuickLogic Corporation Common Stock
cs|Qumu Corporation Common Stock
cs|Quotient Technology Inc. Common Stock
cs|uniQure N.V. Ordinary Shares
ps|QVC Inc. 6.250% Senior Secured Notes due 2068
ps|QVC Inc. 6.375% Senior Secured Notes due 2067
cs|Ryder System Inc. Common Stock
cs|Brookfield Real Assets Income Fund Inc. Common Stock
ad|Cloopen Group Holding Limited American Depositary Shares each representing two Class A Ordinary Shares
cs|Research Alliance Corp. II Class A Common Stock
cs|Ferrari N.V. Common Shares
cs|Rite Aid Corporation Common Stock
cs|RADA Electronic Industries Ltd. Ordinary Shares
cs|Radius Global Infrastructure Inc. Class A Common Stock
cs|FreightCar America Inc. Common Stock
cs|Rain Therapeutics Inc. Common Stock
cs|Aries I Acquisition Corporation Class A Ordinary Share
ut|Aries I Acquisition Corporation Unit
wt|Aries I Acquisition Corporation Warrant
cs|LiveRamp Holdings Inc. Common Stock
cs|Rand Capital Corporation Common Stock
cs|Rani Therapeutics Holdings Inc. Class A Common Stock
cs|RAPT Therapeutics Inc. Common Stock
cs|Ultragenyx Pharmaceutical Inc. Common Stock
cs|Rave Restaurant Group Inc. Common Stock
cs|Raven Industries Inc. Common Stock
cs|Ritchie Bros. Auctioneers Incorporated Common Stock
cs|RedBall Acquisition Corp. Class A Ordinary Shares
cs|RBB Bancorp Common Stock
cs|Ribbon Communications Inc. Common Stock
cs|Regal Beloit Corporation Common Stock
cs|Republic Bancorp Inc. Class A Common Stock
cs|Rubicon Technology Inc. Common Stock
cs|Rhinebeck Bancorp Inc. Common Stock
cs|Roblox Corporation Class A Common Stock
cs|Reliant Bancorp Inc. Common Stock
cs|Ready Capital Corproation Common Stock
ps|Ready Capital Corporation 6.25% Series C Cumulative Convertible Preferred Stock
ps|Ready Capital Corporation 6.50% Series E Cumulative Redeemable Preferred Stock
ps|Ready Capital Corporation 7.00% Convertible Senior Notes due 2023
cs|Red Cat Holdings Inc. Common Stock
ps|Ready Capital Corporation 6.20% Senior Notes due 2026
ps|Ready Capital Corporation 5.75% Senior Notes due 2026
cs|Avita Therapeutics Inc. Common Stock
cs|Recharge Acquisition Corp. Class A Common Stock
ut|Recharge Acquisition Corp. Unit
wt|Recharge Acquisition Corp. Warrant
cs|Rogers Communication Inc. Common Stock
cs|Rent-A-Center Inc. Common Stock
cs|Rocket Pharmaceuticals Inc. Common Stock
cs|Rocky Brands Inc. Common Stock
cs|D/B/A Royal Caribbean Cruises Ltd. Common Stock
cs|Rosecliff Acquisition Corp I Class A Common Stock
ut|Rosecliff Acquisition Corp I Unit
wt|Rosecliff Acquisition Corp I Warrants
cs|R1 RCM Inc. Common Stock
cs|RCM Technologies Inc. Common Stock
cs|Recon Technology Ltd. Class A Ordinary Shares
cs|Recruiter.com Group Inc. Common Stock
wt|Recruiter.com Group Inc. Warrant
cs|PIMCO Strategic Income Fund Inc.
cs|Arcus Biosciences Inc. Common Stock
cs|Radcom Ltd. Ordinary Shares
cs|Redfin Corporation Common Stock
ad|Redhill Biopharma Ltd. American Depositary Shares
cs|Reading International Inc Class A Common Stock
cs|Reading International Inc Class B Common Stock
cs|Radian Group Inc. Common Stock
cs|RadNet Inc. Common Stock
ad|Royal Dutch Shell PLC
cs|Radius Health Inc. Common Stock
cs|Red Violet Inc. Common Stock 
cs|Redwire Corporation Common Stock
cs|Radware Ltd. Ordinary Shares
ad|Dr. Reddy's Laboratories Ltd Common Stock
cs|Everest Re Group Ltd. Common Stock
cs|The RealReal Inc. Common Stock
cs|The Real Brokerage Inc. Common Shares
ad|RISE Education Cayman Ltd American Depositary Shares
cs|REE Automotive Ltd. Class A Ordinary Shares
wt|REE Automotive Ltd. Warrant
cs|Reeds Inc. Common Stock
cs|Research Frontiers Incorporated Common Stock
cs|Regency Centers Corporation Common Stock
cs|Renewable Energy Group Inc. Common Stock
cs|Regeneron Pharmaceuticals Inc. Common Stock
cs|Rekor Systems Inc. Common Stock
cs|Reliance Global Group Inc. Common Stock
wt|Reliance Global Group Inc. Series A Warrants
cs|Richardson Electronics Ltd. Common Stock
ad|RELX PLC PLC American Depositary Shares (Each representing One Ordinary Share)
ad|Renren Inc. American Depositary Shares each representing fifteen Class A ordinary shares
cs|Recro Pharma Inc. Common Stock
cs|Replimune Group Inc. Common Stock
ad|AiHuiShou International Co. Ltd. American Depositary Shares (every three of which representing two Class A ordinary shares)
cs|RPC Inc. Common Stock
cs|Resonant Inc. Common Stock
cs|Reata Pharmaceuticals Inc. Class A Common Stock
cs|ReTo Eco-Solutions Inc. Common Shares
cs|Revlon Inc. New Common Stock
ut|Alpine Acquisition Corporation Unit
cs|REV Group Inc. Common Stock
cs|Revolution Healthcare Acquisition Corp. SAIL Class A Common Stock
ut|Revolution Healthcare Acquisition Corp. SAIL Units
wt|Revolution Healthcare Acquisition Corp. SAIL Warrant.
cs|REX American Resources Corporation
cs|Rexford Industrial Realty Inc. Common Stock
ps|Rexford Industrial Realty Inc. 5.875% Series B Cumulative Redeemable Preferred Stock
ps|Rexford Industrial Realty Inc. 5.625% Series C Cumulative Redeemable Preferred Stock par value $0.01 per share
cs|Reynolds Consumer Products Inc. Common Stock
cs|Resideo Technologies Inc. Common Stock 
cs|Regions Financial Corporation Common Stock
ps|Regions Financial Corporation Depositary Shares Representing 1/40th Perpetual Preferred Series B
ps|Regions Financial Corporation Depositary Shares each Representing a 1/40th Interest in a  Share of 5.700% Fixed-to-Floating Rate Non-Cumulative  Perpetual Preferred Stock Series C
ps|Regions Financial Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of 4.45% Non-Cumulative Perpetual Preferred Stock Series E
cs|Cohen & Steers Total Return Realty Fund Inc. Common Stock
cs|RF Industries Ltd. Common Stock
cs|Rafael Holdings Inc. Class B Common Stock
cs|RiverNorth Flexible Municipal Income Fund Inc. Common Stock
cs|RiverNorth Flexible Municipal Income Fund II Inc. Common Stock
cs|Resolute Forest Products Inc. Common Stock
cs|Reinsurance Group of America Incorporated Common Stock
cs|Regencell Bioscience Holdings Limited Ordinary Shares
cs|RGC Resources Inc. Common Stock
cs|Repligen Corporation Common Stock
cs|Royal Gold Inc. Common Stock
cs|Regulus Therapeutics Inc. Common Stock
cs|REGENXBIO Inc. Common Stock
cs|Resources Connection Inc. Common Stock
cs|Sturm Ruger & Company Inc. Common Stock
cs|Regis Corporation Common Stock
cs|Royce Global Value Trust Inc. Common Stock
cs|RH Common Stock
cs|Robert Half International Inc. Common Stock
cs|Ryman Hospitality Properties Inc. (REIT)
cs|RiceBran Technologies Common Stock
cs|Rice Acquisition Corp. Class A Common Stock
cs|RCI Hospitality Holdings Inc. Common Stock
cs|Agrico Acquisition Corp. Class A Ordinary Shares
ut|Agrico Acquisition Corp. Unit
wt|Agrico Acquisition Corp. Warrant
cs|Lordstown Motors Corp. Class A Common Stock
cs|Transocean Ltd (Switzerland) Common Stock
cs|Rigel Pharmaceuticals Inc. Common Stock
cs|B. Riley Financial Inc. Common Stock
ps|B. Riley Financial Inc. 6.875% Senior Notes due 2023
ps|B. Riley Financial Inc. 5.50% Senior Notes Due 2026
ps|B. Riley Financial Inc. Depositary Shares each representing 1/1000th in a share of 7.375% Series B Cumulative Perpetual Preferred Stock par value $0.0001
ps|B. Riley Financial Inc. 6.375% Senior Notes due 2025
ps|B. Riley Financial Inc. 6.50% Senior Notes Due 2026
ps|B. Riley Financial Inc. 6.75% Senior Notes due 2024
ps|B. Riley Financial Inc. Depositary Shares each representing a 1/1000th fractional interest in a share of Series A Cumulative Perpetual Preferred Stock
ps|B. Riley Financial Inc. 6.00% Senior Notes Due 2028
ps|B. Riley Financial Inc. 5.25% Senior Notes due 2028
ad|Rio Tinto Plc Common Stock
cs|Riot Blockchain Inc.  Common Stock 
cs|RiverNorth Opportunities Fund Inc. Common Stock
cs|Riverview Financial Corporation Common Stock
cs|Raymond James Financial Inc. Common Stock
cs|Arcadia Biosciences Inc. Common Stock
cs|Rocket Lab USA Inc. Common Stock
wt|Rocket Lab USA Inc. Warrant
cs|Rockley Photonics Holdings Limited Ordinary Shares
cs|Rocket Companies Inc. Class A Common Stock
cs|Rocket Internet Growth Opportunities Corp. Class A Ordinary Shares
cs|Ralph Lauren Corporation Common Stock
cs|Relay Therapeutics Inc. Common Stock
cs|Realogy Holdings Corp. Common Stock
cs|RLI Corp. Common Stock (DE)
cs|RLJ Lodging Trust Common Shares of Beneficial Interest $0.01 par value
ps|RLJ Lodging Trust $1.95 Series A Cumulative Convertible  Preferred Shares
cs|Relmada Therapeutics Inc. Common Stock
ad|RLX Technology Inc. American Depositary Shares each representing the right to receive one (1) Class A ordinary share
cs|Rallybio Corporation Common Stock
cs|Regional Management Corp. Common Stock
cs|RE/MAX Holdings Inc. Class A Common Stock
cs|Richmond Mutual Bancorporation Inc. Common Stock
cs|RumbleOn Inc. Class B Common Stock
cs|Rambus Inc. Common Stock
cs|Rocky Mountain Chocolate Factory Inc. Common Stock
cs|ResMed Inc. Common Stock
cs|RMG Acquisition Corp. III Class A Ordinary Shares
ut|RMG Acquisition Corp. III Unit
wt|RMG Acquisition Corp. III Warrant
cs|RiverNorth Opportunistic Municipal Income Fund Inc. Common Stock
cs|RiverNorth Managed Duration Municipal Income Fund Inc. Common Stock
cs|Rimini Street Inc. (DE) Common Stock
cs|Romeo Power Inc. Class A Common Stock
ps|RiverNorth Specialty Finance Corporation 5.875% 
cs|The RMR Group Inc. Class A Common Stock
cs|RMR Mortgage Trust Common Stock
cs|Royce Micro-Cap Trust Inc. Common Stock
cs|Rockwell Medical Inc. (DE) Common Stock
cs|Avidity Biosciences Inc. Common Stock
cs|TransCode Therapeutics Inc. Common Stock
cs|Randolph Bancorp Inc. Common Stock
cs|RingCentral Inc. Class A Common Stock
cs|Ranger Energy Services Inc. Class A Common Stock
ad|Renalytix plc American Depositary Shares
cs|Cohen & Steers REIT and Preferred and Income Fund Inc. Common Shares
cs|RenaissanceRe Holdings Ltd. Common Stock
ps|RenaissanceRe Holdings Ltd. Depositary Shares each Representing a 1/1000th Interest in a 5.750% Series F Preference Share
ps|RenaissanceRe Holdings Ltd. Depositary Shares each representing a 1/1000th interest in a share of 4.20% Series G Preference Shares
cs|Renasant Corporation Common Stock
cs|ReNew Energy Global plc Class A Ordinary Shares
cs|RealNetworks Inc. Common Stock
wt|ReNew Energy Global plc Warrant
cs|RenovoRx Inc. Common Stock
cs|Construction Partners Inc. Class A Common Stock
cs|Roth CH Acquisition IV Co. Common Stock
ut|Roth CH Acquisition IV Co. Unit
wt|Roth CH Acquisition IV Co. Warrant
cs|Gibraltar Industries Inc. Common Stock
cs|Roth CH Acquisition III Co. Common stock
ut|Roth CH Acquisition III Co. Unit
wt|Roth CH Acquisition III Co. Warrant
cs|Rogers Corporation Common Stock
cs|Retail Opportunity Investments Corp. Common Stock (MD)
cs|Rockwell Automation Inc. Common Stock
cs|Roku Inc. Class A Common Stock
cs|Rollins Inc. Common Stock
cs|RBC Bearings Incorporated Common Stock
cs|Rice Acquisition Corp. II Class A Ordinary Shares
cs|Root Inc. Class A Common Stock
cs|Roper Technologies Inc. Common Stock
